function,beta,etaL,init,T,iterate_type,kappa_exp,R2,f_at_k10,f_at_k100,f_at_k1000,f_at_k10000
f1_quad2d,0.99,2.5,alt_mom,10000,suffix,2.4848,0.9485,2.7836379697462495e-48,3.84820127759698e-44,3.760545409194154e-43,2.496648825081132e-40
f1_quad2d,0.99,2.5,alt_mom,10000,best,0.8775,0.9942,1.820233180515141e-44,1.534728842733348e-43,7.682576297132474e-43,8.954411278071992e-42
f1_quad2d,0.99,2.9,alt_mom,100,last,0.9910,0.9932,2.706812486807828,26.841699334967696,171.00101258446188,2934.866746886516
f1_quad2d,0.99,2.9,alt_mom,100,cesaro,1.9507,0.9961,0.0018315627596139942,0.246287716464658,9.661113557432953,1713.2639453385561
f1_quad2d,0.99,2.9,alt_mom,100,pr,2.3500,0.9546,0.0005722002665591498,0.003991186041414711,15.375356676986428,2487.07336129366
f1_quad2d,0.99,2.9,alt_mom,100,suffix,1.5958,0.9721,0.04029343256183662,8.225918983386405,209.61127012153312,2857.2270035799916
f1_quad2d,0.99,2.9,alt_mom,100,best,1.3611,0.9966,0.02305821371953145,0.6346609721915925,18.968948134785073,255.9071379989521
f1_quad2d,0.99,2.9,alt_mom,1000,last,1.1343,0.9102,2.0472342348871247e-05,0.0027350031527240853,0.00409790021801571,0.10807914974760642
f1_quad2d,0.99,2.9,alt_mom,1000,cesaro,2.0038,1.0000,2.3232533600342633e-05,0.002343024707918285,0.23791485477398486,23.802528956092093
f1_quad2d,0.99,2.9,alt_mom,1000,pr,2.7493,0.9208,2.777450793257425e-09,6.061965049115837e-09,9.69715200608476e-05,0.16091567942450838
f1_quad2d,0.99,2.9,alt_mom,1000,suffix,1.4129,0.9883,3.2927788240070413e-06,0.00011174529394354409,0.00518137560377162,0.046971033066499863
f1_quad2d,0.99,2.9,alt_mom,1000,best,0.8137,0.9625,2.0472342348871247e-05,6.152265540796997e-05,0.001214456188001192,0.003906660775145101
f1_quad2d,0.99,2.9,alt_mom,10000,last,1.0008,0.9999,3.508960478989804e-43,3.669635384687693e-42,3.700327190040118e-41,3.5202651267467504e-40
f1_quad2d,0.99,2.9,alt_mom,10000,cesaro,2.0000,1.0000,2.3539346592077655e-07,2.3539293095048702e-05,0.002353928774534581,0.23539287210375517
f1_quad2d,0.99,2.9,alt_mom,10000,pr,3.2138,0.9886,2.8964328388711723e-15,6.701019842210655e-13,1.465374260812278e-09,1.1516627675374187e-05
f1_quad2d,0.99,2.9,alt_mom,10000,suffix,1.8723,0.9326,3.0238806726876233e-46,3.645301723423523e-45,1.0066014117063086e-43,1.742601654253368e-40
f1_quad2d,0.99,2.9,alt_mom,10000,best,1.0966,0.9082,2.1367920767575092e-45,7.342650250912411e-44,9.16669744264567e-44,8.970648790342834e-42
f2_quad10d,0.5,0.5,zero_mom,100,last,3.7829,0.7613,1.801724048567495e-11,0.09969384138000019,2.834242911771102,24.027679239789244
f2_quad10d,0.5,0.5,zero_mom,100,cesaro,1.1600,0.9799,0.02003207197314525,0.813289698297264,8.575576035433212,67.22799280624149
f2_quad10d,0.5,0.5,zero_mom,100,pr,1.6704,0.9143,0.0002656662531499787,0.31786617565977904,4.888098940706028,39.5068388439013
f2_quad10d,0.5,0.5,zero_mom,100,suffix,3.6271,0.7661,6.10403561461418e-11,0.11236917145460114,2.9866552154546495,25.186365539914647
f2_quad10d,0.5,0.5,zero_mom,100,best,3.7829,0.7613,1.801724048567495e-11,0.09969384138000019,2.834242911771102,24.027679239789244
f2_quad10d,0.5,0.5,zero_mom,1000,last,32.7571,0.6713,6.645679320475857e-107,7.726475866742292e-10,0.08215199171028663,2.1735165649578057
f2_quad10d,0.5,0.5,zero_mom,1000,cesaro,1.5180,0.9874,0.00020393954757466328,0.012383898990973571,0.5796212482398172,6.4980362301577985
f2_quad10d,0.5,0.5,zero_mom,1000,pr,2.7358,0.9509,2.802877375904846e-08,0.0002470734774028245,0.23978606367374564,3.725462181994277
f2_quad10d,0.5,0.5,zero_mom,1000,suffix,32.1300,0.6717,7.588424396929354e-105,1.0564828923971203e-09,0.0852174945197439,2.210541755821339
f2_quad10d,0.5,0.5,zero_mom,1000,best,32.7571,0.6713,6.645679320475857e-107,7.726475866742292e-10,0.08215199171028663,2.1735165649578057
f2_quad10d,0.5,0.5,zero_mom,10000,last,,,0.0,3.215290916210168e-89,1.0020427981468762e-09,0.0729795695968775
f2_quad10d,0.5,0.5,zero_mom,10000,cesaro,1.7930,0.9996,2.0430676721284996e-06,0.00012406583100326067,0.009324481300290793,0.45864623206744387
f2_quad10d,0.5,0.5,zero_mom,10000,pr,3.6494,0.9956,2.8180399208803666e-12,2.4857774456939643e-08,0.00022138355833298688,0.19856375407460844
f2_quad10d,0.5,0.5,zero_mom,10000,suffix,,,0.0,9.567827609929832e-89,1.1074115266377476e-09,0.07380241605260736
f2_quad10d,0.5,0.5,zero_mom,10000,best,,,0.0,3.215290916210168e-89,1.0020427981468762e-09,0.0729795695968775
f2_quad10d,0.5,1.0,zero_mom,100,last,9.2237,0.6843,1.0930877021928317e-29,0.00921980159056276,1.2378607826963455,11.889715806586551
f2_quad10d,0.5,1.0,zero_mom,100,cesaro,1.2657,0.9789,0.005008029374800513,0.2711751661326747,4.101005780161832,33.54305430756872
f2_quad10d,0.5,1.0,zero_mom,100,pr,2.0143,0.9064,1.2203191819192318e-05,0.06727757728951231,2.252856241267772,19.604543706666078
f2_quad10d,0.5,1.0,zero_mom,100,suffix,8.8463,0.6861,1.9794724642848695e-28,0.011285980330809285,1.312527631551596,12.464084142404408
f2_quad10d,0.5,1.0,zero_mom,100,best,9.2237,0.6843,1.0930877021928317e-29,0.00921980159056276,1.2378607826963455,11.889715806586551
f2_quad10d,0.5,1.0,zero_mom,1000,last,91.5841,0.6487,1.2507255387045538e-300,6.203448402282503e-19,0.00927033564923572,0.9685180190449264
f2_quad10d,0.5,1.0,zero_mom,1000,cesaro,1.6170,0.9918,5.098488689366582e-05,0.003096070894721754,0.19995436286851112,3.119790011694751
f2_quad10d,0.5,1.0,zero_mom,1000,pr,3.0960,0.9641,1.287398298988116e-09,1.5073865877327811e-05,0.05604165236562053,1.736411182658068
f2_quad10d,0.5,1.0,zero_mom,1000,suffix,89.6518,0.6490,2.8902992659001303e-294,1.1919602641678283e-18,0.009863084020480022,0.9868523306932218
f2_quad10d,0.5,1.0,zero_mom,1000,best,91.5841,0.6487,1.2507255387045538e-300,6.203448402282503e-19,0.00927033564923572,0.9685180190449264
f2_quad10d,0.5,1.0,zero_mom,10000,last,,,0.0,2.909239064264471e-180,1.890275162299918e-18,0.009170725898369675
f2_quad10d,0.5,1.0,zero_mom,10000,cesaro,1.8390,0.9999,5.107669180321249e-07,3.101645775081517e-05,0.0023312319893540796,0.1632216760183486
f2_quad10d,0.5,1.0,zero_mom,10000,pr,3.8718,0.9991,1.2943626545384598e-13,1.5155410546730171e-09,1.3816958912204572e-05,0.049882814355418095
f2_quad10d,0.5,1.0,zero_mom,10000,suffix,,,0.0,3.1628892355543356e-179,2.313292617101617e-18,0.009355230501256265
f2_quad10d,0.5,1.0,zero_mom,10000,best,,,0.0,2.909239064264471e-180,1.890275162299918e-18,0.009170725898369675
f2_quad10d,0.5,1.5,zero_mom,100,last,9.2614,0.7056,9.415112113940296e-30,0.0010053956289126041,0.7200166542649108,7.822400688479183
f2_quad10d,0.5,1.5,zero_mom,100,cesaro,1.3303,0.9805,0.002225790833244674,0.13044529533205015,2.61260748259241,22.28615210943064
f2_quad10d,0.5,1.5,zero_mom,100,pr,2.2457,0.9099,1.7311360745189714e-06,0.020417164788239368,1.384616282804911,12.98537481883624
f2_quad10d,0.5,1.5,zero_mom,100,suffix,8.9643,0.7061,8.943437631056334e-29,0.0013515681816463352,0.7682105068301578,8.208004278084493
f2_quad10d,0.5,1.5,zero_mom,100,best,9.2614,0.7056,9.415112113940296e-30,0.0010053956289126041,0.7200166542649108,7.822400688479183
f2_quad10d,0.5,1.5,zero_mom,1000,last,92.3658,0.6731,1.2758238375314413e-300,2.4242126597824575e-28,0.001215770141929208,0.5731869936842856
f2_quad10d,0.5,1.5,zero_mom,1000,cesaro,1.6689,0.9946,2.2659949730518145e-05,0.0013760315099498968,0.09805235202278177,1.9982095949036518
f2_quad10d,0.5,1.5,zero_mom,1000,pr,3.3116,0.9714,1.8262940308351135e-10,2.903977035326528e-06,0.018386782692000146,1.0791463212813008
f2_quad10d,0.5,1.5,zero_mom,1000,suffix,90.5362,0.6734,1.1977997037743434e-294,6.743775329448139e-28,0.0013320674073140338,0.5850213841461906
f2_quad10d,0.5,1.5,zero_mom,1000,best,92.3658,0.6731,1.2758238375314413e-300,2.4242126597824575e-28,0.001215770141929208,0.5731869936842856
f2_quad10d,0.5,1.5,zero_mom,10000,last,,,0.0,1.922167125272512e-274,3.354714308827479e-27,0.001236850855041958
f2_quad10d,0.5,1.5,zero_mom,10000,cesaro,1.8538,0.9998,2.2700751912538882e-07,1.378509233369563e-05,0.0010361031085308154,0.0813074803647005
f2_quad10d,0.5,1.5,zero_mom,10000,pr,3.9871,0.9995,1.8361736158712308e-14,2.919686492612505e-10,2.723008478916961e-06,0.017021700209383473
f2_quad10d,0.5,1.5,zero_mom,10000,suffix,,,0.0,9.339208073359347e-273,4.555232596483173e-27,0.0012742532991866732
f2_quad10d,0.5,1.5,zero_mom,10000,best,,,0.0,1.922167125272512e-274,3.354714308827479e-27,0.001236850855041958
f2_quad10d,0.5,2.0,zero_mom,100,last,9.2749,0.7286,1.1495919691039988e-29,0.00010751824643043485,0.470598412438931,5.7982389160966115
f2_quad10d,0.5,2.0,zero_mom,100,cesaro,1.3768,0.9821,0.0012520073437001285,0.07519296274589908,1.8730055987047958,16.652736338102564
f2_quad10d,0.5,2.0,zero_mom,100,pr,2.4275,0.9147,3.929545770893062e-07,0.007566476181155942,0.9575383665204934,9.667819482971478
f2_quad10d,0.5,2.0,zero_mom,100,suffix,9.0630,0.7274,5.500367248430343e-29,0.00016050039021004066,0.5053479108038437,6.084378045115238
f2_quad10d,0.5,2.0,zero_mom,100,best,9.2749,0.7286,1.1495919691039988e-29,0.00010751824643043485,0.470598412438931,5.7982389160966115
f2_quad10d,0.5,2.0,zero_mom,1000,last,93.1830,0.6983,1.4612642064445674e-300,4.269217583324177e-38,0.00016111596239353737,0.382432851776878
f2_quad10d,0.5,2.0,zero_mom,1000,cesaro,1.7027,0.9965,1.2746221723416455e-05,0.0007740177243468298,0.057070708932040665,1.4402063821421265
f2_quad10d,0.5,2.0,zero_mom,1000,pr,3.4687,0.9765,4.145547014418809e-11,8.959417816472813e-07,0.007231730515118572,0.7542817994032494
f2_quad10d,0.5,2.0,zero_mom,1000,suffix,91.2696,0.6987,2.310806597993949e-294,1.7763726079286947e-37,0.0001820308340424608,0.3910292718136264
f2_quad10d,0.5,2.0,zero_mom,1000,best,93.1830,0.6983,1.4612642064445674e-300,4.269217583324177e-38,0.00016111596239353737,0.382432851776878
f2_quad10d,0.5,2.0,zero_mom,10000,last,,,0.0,0.0,5.598138743536077e-36,0.00016706133057599662
f2_quad10d,0.5,2.0,zero_mom,10000,cesaro,1.8591,0.9997,1.2769172950803122e-07,7.754114437703792e-06,0.0005828079985486345,0.047638269473537595
f2_quad10d,0.5,2.0,zero_mom,10000,pr,4.0621,0.9994,4.167972912745512e-15,9.007885001218236e-11,8.595967205558634e-07,0.006820200771491049
f2_quad10d,0.5,2.0,zero_mom,10000,suffix,,,0.0,0.0,8.45124883562012e-36,0.0001738370538451724
f2_quad10d,0.5,2.0,zero_mom,10000,best,,,0.0,0.0,5.598138743536077e-36,0.00016706133057599662
f2_quad10d,0.5,2.5,zero_mom,100,last,9.3071,0.7527,1.3614813573538197e-29,1.0683674726126993e-05,0.32761832322449325,4.591603802962468
f2_quad10d,0.5,2.5,zero_mom,100,cesaro,1.4128,0.9834,0.0008012846999680829,0.0484952612778359,1.4330715975723192,13.269085378275754
f2_quad10d,0.5,2.5,zero_mom,100,pr,2.5732,0.9194,1.221985891256436e-07,0.003250529096680893,0.7064703578285777,7.6774395192371
f2_quad10d,0.5,2.5,zero_mom,100,suffix,9.0645,0.7512,7.953003154823058e-29,1.78681456502781e-05,0.35410168361862976,4.820277547482931
f2_quad10d,0.5,2.5,zero_mom,100,best,9.3071,0.7527,1.3614813573538197e-29,1.0683674726126993e-05,0.32761832322449325,4.591603802962468
f2_quad10d,0.5,2.5,zero_mom,1000,last,94.0133,0.7241,2.163832155836761e-300,3.090661060538941e-48,2.125317033845741e-05,0.2714356132860611
f2_quad10d,0.5,2.5,zero_mom,1000,cesaro,1.7272,0.9976,8.157581902986532e-06,0.000495371343581971,0.036975531005224965,1.1077871375995771
f2_quad10d,0.5,2.5,zero_mom,1000,pr,3.5879,0.9803,1.2891566248404882e-11,3.577579703985322e-07,0.0032534274202114973,0.5627097759169513
f2_quad10d,0.5,2.5,zero_mom,1000,suffix,92.1532,0.7245,1.9875799546305556e-294,1.993278538387413e-47,2.477118314692688e-05,0.2781047854762944
f2_quad10d,0.5,2.5,zero_mom,1000,best,94.0382,0.7241,1.787436292516819e-300,3.090661060538941e-48,2.125317033845741e-05,0.2714356132860611
f2_quad10d,0.5,2.5,zero_mom,10000,last,,,0.0,0.0,8.779135148097188e-45,2.255270078423744e-05
f2_quad10d,0.5,2.5,zero_mom,10000,cesaro,1.8611,0.9997,8.172270688513998e-08,4.962633240130427e-06,0.0003729971190711261,0.03094502537002004
f2_quad10d,0.5,2.5,zero_mom,10000,pr,4.1125,0.9992,1.2961304922927963e-15,3.5969331061824747e-11,3.512809277236037e-07,0.0030979003207840705
f2_quad10d,0.5,2.5,zero_mom,10000,suffix,,,0.0,0.0,1.4764859254350549e-44,2.3702976522128745e-05
f2_quad10d,0.5,2.5,zero_mom,10000,best,,,0.0,0.0,8.779135148097188e-45,2.255270078423744e-05
f2_quad10d,0.5,2.9,zero_mom,100,last,8.8709,0.7816,5.742444851073181e-28,1.5752118350418263e-06,0.2525185612245661,3.923708842229003
f2_quad10d,0.5,2.9,zero_mom,100,cesaro,1.4365,0.9843,0.0005954850624019647,0.03611559481196356,1.192654405807662,11.401840034097917
f2_quad10d,0.5,2.9,zero_mom,100,pr,2.6618,0.9236,6.016593922071408e-08,0.001801907598494253,0.5709048478490972,6.58159340278428
f2_quad10d,0.5,2.9,zero_mom,100,suffix,9.0128,0.7721,1.7019414317403032e-28,2.901925936215282e-06,0.2743615620141647,4.121768280590003
f2_quad10d,0.5,2.9,zero_mom,100,best,8.8709,0.7816,5.742444851073181e-28,1.5752118350418263e-06,0.2525185612245661,3.923708842229003
f2_quad10d,0.5,2.9,zero_mom,1000,last,94.4391,0.7454,2.404317995192115e-299,1.1687880233247217e-56,4.185512218732524e-06,0.21213428969538556
f2_quad10d,0.5,2.9,zero_mom,1000,cesaro,1.7426,0.9983,6.062412234680836e-06,0.00036814160492120324,0.02758518668754717,0.9258296211684179
f2_quad10d,0.5,2.9,zero_mom,1000,pr,3.6559,0.9830,6.347317075519537e-12,1.9357572238817753e-07,0.0018588282388746842,0.45879275234892675
f2_quad10d,0.5,2.9,zero_mom,1000,suffix,92.6841,0.7456,8.777737102743127e-294,1.1006938356244893e-55,5.002349198008826e-06,0.21770318970937064
f2_quad10d,0.5,2.9,zero_mom,1000,best,94.4709,0.7454,1.8832759488744023e-299,1.1687880233247217e-56,4.185512218732524e-06,0.21213428969538556
f2_quad10d,0.5,2.9,zero_mom,10000,last,,,0.0,0.0,7.589105641005388e-52,4.54222722634055e-06
f2_quad10d,0.5,2.9,zero_mom,10000,cesaro,1.8617,0.9997,6.073328395150117e-08,3.688044916862684e-06,0.0002771976211884112,0.023106599170022446
f2_quad10d,0.5,2.9,zero_mom,10000,pr,4.1333,0.9991,6.381653747347852e-16,1.946228964893749e-11,1.9365196808294979e-07,0.0017783580507375132
f2_quad10d,0.5,2.9,zero_mom,10000,suffix,,,0.0,0.0,1.3935543180912867e-51,4.8122670632738425e-06
f2_quad10d,0.5,2.9,zero_mom,10000,best,,,0.0,0.0,7.589105641005388e-52,4.54222722634055e-06
f2_quad10d,0.7,0.5,zero_mom,100,last,4.9262,0.7492,2.372267116235914e-15,0.018672228946696623,1.5544548926734654,14.315811079047844
f2_quad10d,0.7,0.5,zero_mom,100,cesaro,1.2386,0.9784,0.0072115623071225,0.372696593053085,5.047713719072977,40.686997310938295
f2_quad10d,0.7,0.5,zero_mom,100,pr,2.0152,0.8949,1.3509324277322812e-05,0.10457308068996403,2.781640784451159,23.613738006230598
f2_quad10d,0.7,0.5,zero_mom,100,suffix,4.8084,0.7500,5.900798517596914e-15,0.022276571722533077,1.644848524028905,15.0013645824114
f2_quad10d,0.7,0.5,zero_mom,100,best,4.9262,0.7492,2.372267116235914e-15,0.018672228946696623,1.5544548926734654,14.315811079047844
f2_quad10d,0.7,0.5,zero_mom,1000,last,47.5871,0.6810,1.111050018964618e-154,3.2009654762090866e-16,0.018468682309754052,1.2091320919337198
f2_quad10d,0.7,0.5,zero_mom,1000,cesaro,1.5923,0.9906,7.341823712687881e-05,0.00445834200659994,0.2697846010292736,3.798353465794497
f2_quad10d,0.7,0.5,zero_mom,1000,pr,3.0985,0.9559,1.4251904338892525e-09,2.9808944711884882e-05,0.08605538181607933,2.132423338331452
f2_quad10d,0.7,0.5,zero_mom,1000,suffix,46.8212,0.6811,3.4243882346197928e-152,5.551743650200144e-16,0.01947447286141184,1.231179607613802
f2_quad10d,0.7,0.5,zero_mom,1000,best,47.5871,0.6810,1.111050018964618e-154,3.2009654762090866e-16,0.018468682309754052,1.2091320919337198
f2_quad10d,0.7,0.5,zero_mom,10000,last,,,0.0,2.5810182746406695e-153,1.4351661162239251e-15,0.01795187804154239
f2_quad10d,0.7,0.5,zero_mom,10000,cesaro,1.8293,0.9999,7.355043619662601e-07,4.466369916117386e-05,0.003356973879882477,0.218164971530375
f2_quad10d,0.7,0.5,zero_mom,10000,pr,3.9138,0.9973,1.4329001946651948e-13,2.997022117673185e-09,2.852660255481327e-05,0.07516090010409275
f2_quad10d,0.7,0.5,zero_mom,10000,suffix,,,0.0,1.8809630602321223e-152,1.6979188498499663e-15,0.018255052030300315
f2_quad10d,0.7,0.5,zero_mom,10000,best,,,0.0,2.5810182746406695e-153,1.4351661162239251e-15,0.01795187804154239
f2_quad10d,0.7,1.0,zero_mom,100,last,5.0046,0.8170,1.7461425580669448e-15,0.000360365380994672,0.6185982948110543,7.010048365003264
f2_quad10d,0.7,1.0,zero_mom,100,cesaro,1.3489,0.9810,0.0018028905486495257,0.1073771581309853,2.3412788071326154,20.22959837464723
f2_quad10d,0.7,1.0,zero_mom,100,pr,2.3577,0.9093,7.2827464564283e-07,0.013262841210886318,1.214148551607657,11.677172725720386
f2_quad10d,0.7,1.0,zero_mom,100,suffix,4.9555,0.8128,2.432007499200621e-15,0.0005104375018097768,0.661474673355052,7.356190863096526
f2_quad10d,0.7,1.0,zero_mom,100,best,5.0046,0.8170,1.7461425580669448e-15,0.000360365380994672,0.6185982948110543,7.010048365003264
f2_quad10d,0.7,1.0,zero_mom,1000,last,49.0619,0.7634,8.719980548123838e-155,2.6861400923199585e-33,0.0006068531731049244,0.4961147037820395
f2_quad10d,0.7,1.0,zero_mom,1000,cesaro,1.6817,0.9953,1.8354559281719702e-05,0.0011145855230594351,0.08070679811907126,1.776528405167336
f2_quad10d,0.7,1.0,zero_mom,1000,pr,3.4167,0.9722,7.683061472092964e-11,1.6856903857718196e-06,0.013152650187164107,0.9485849251750867
f2_quad10d,0.7,1.0,zero_mom,1000,suffix,48.3454,0.7631,1.4961459270791864e-152,9.167828973151036e-33,0.000671999490656264,0.5066397088879196
f2_quad10d,0.7,1.0,zero_mom,1000,best,49.0619,0.7634,8.719980548123838e-155,2.6861400923199585e-33,0.0006068531731049244,0.4961147037820395
f2_quad10d,0.7,1.0,zero_mom,10000,last,,,0.0,0.0,2.9803188869370895e-30,0.0006333142214656205
f2_quad10d,0.7,1.0,zero_mom,10000,cesaro,1.8562,0.9998,1.8387609049156502e-07,1.1165924790293464e-05,0.0008392435179100317,0.06708309034884978
f2_quad10d,0.7,1.0,zero_mom,10000,pr,4.0629,0.9992,7.724624034237762e-15,1.6948093563371426e-10,1.767002324388904e-06,0.012348362918318761
f2_quad10d,0.7,1.0,zero_mom,10000,suffix,,,0.0,1.7e-322,4.198113075523077e-30,0.0006546441573016364
f2_quad10d,0.7,1.0,zero_mom,10000,best,,,0.0,0.0,2.9803188869370895e-30,0.0006333142214656205
f2_quad10d,0.7,1.5,zero_mom,100,last,5.0681,0.8867,2.478376507683386e-15,4.34358624842895e-06,0.32678604408789563,4.594085952188878
f2_quad10d,0.7,1.5,zero_mom,100,cesaro,1.4145,0.9834,0.0008012847123081653,0.04856524225132142,1.4491515179599037,13.399777804329846
f2_quad10d,0.7,1.5,zero_mom,100,pr,2.3983,0.9399,4.936552507455052e-07,0.002772724567049289,0.7067108242174118,7.687706228012824
f2_quad10d,0.7,1.5,zero_mom,100,suffix,5.2668,0.8698,4.801312319981621e-16,7.697056748513294e-06,0.35327303794218257,4.822729661846712
f2_quad10d,0.7,1.5,zero_mom,100,best,5.0681,0.8867,2.478376507683386e-15,4.34358624842895e-06,0.32678604408789563,4.594085952188878
f2_quad10d,0.7,1.5,zero_mom,1000,last,50.7056,0.8449,2.173076720170196e-154,3.43908997425731e-53,2.0103206258974917e-05,0.2713850238165889
f2_quad10d,0.7,1.5,zero_mom,1000,cesaro,1.7273,0.9976,8.157581902986534e-06,0.0004953713435819712,0.03698431766774793,1.109010117470237
f2_quad10d,0.7,1.5,zero_mom,1000,pr,3.4130,0.9867,5.207911760393958e-11,3.003276290719336e-07,0.003209938524066813,0.5626474109356953
f2_quad10d,0.7,1.5,zero_mom,1000,suffix,50.1751,0.8435,6.851640928957597e-153,2.7804799241718815e-52,2.345601511294247e-05,0.2780546436895294
f2_quad10d,0.7,1.5,zero_mom,1000,best,50.7263,0.8448,1.8536710999097563e-154,3.43908997425731e-53,2.0103206258974917e-05,0.2713850238165889
f2_quad10d,0.7,1.5,zero_mom,10000,last,,,0.0,0.0,4.435447369734312e-45,2.2432244390591336e-05
f2_quad10d,0.7,1.5,zero_mom,10000,cesaro,1.8611,0.9997,8.172270688514001e-08,4.962633240130429e-06,0.0003729971190711262,0.030945916181044506
f2_quad10d,0.7,1.5,zero_mom,10000,pr,3.9374,0.9998,5.236084664772275e-15,3.019522920780077e-11,3.4591215829444136e-07,0.0030940332185193826
f2_quad10d,0.7,1.5,zero_mom,10000,suffix,,,0.0,0.0,7.487553023020763e-45,2.3577164380930686e-05
f2_quad10d,0.7,1.5,zero_mom,10000,best,,,0.0,0.0,4.435447369734312e-45,2.2432244390591336e-05
f2_quad10d,0.7,2.0,zero_mom,100,last,5.1288,0.9366,5.862423677050114e-15,1.9111905072947767e-08,0.19349737260655905,3.380041096422948
f2_quad10d,0.7,2.0,zero_mom,100,cesaro,1.4603,0.9850,0.0004507226541417373,0.027367165501512365,1.0106838826370363,9.982469333447943
f2_quad10d,0.7,2.0,zero_mom,100,pr,2.4270,0.9575,3.848060305848709e-07,0.0008082913004378612,0.46280239846465354,5.700447113437838
f2_quad10d,0.7,2.0,zero_mom,100,suffix,5.2766,0.9278,1.530150237310047e-15,4.543893732513401e-08,0.21151836049039502,3.553643452200565
f2_quad10d,0.7,2.0,zero_mom,100,best,5.1341,0.9365,5.627918750512993e-15,1.9111905072947767e-08,0.19349737260655905,3.380041096422948
f2_quad10d,0.7,2.0,zero_mom,1000,last,53.1060,0.9065,8.003357943597587e-155,4.974038580567306e-78,6.441205437515218e-07,0.1656717572890931
f2_quad10d,0.7,2.0,zero_mom,1000,cesaro,1.7567,0.9988,4.5886398204299256e-06,0.0002786463807648588,0.02091847622014607,0.7800371219128229
f2_quad10d,0.7,2.0,zero_mom,1000,pr,3.3993,0.9928,4.059588478532011e-11,8.545094095996009e-08,0.001062058235741204,0.3756391352696076
f2_quad10d,0.7,2.0,zero_mom,1000,suffix,52.3749,0.9059,8.113426927100343e-153,1.3064888797605348e-76,7.927493394793642e-07,0.1703131044214634
