function,beta,etaL,kappa,init,T,iterate_type,fvalue
f2_quad10d,0.5,2.0,100,alt_mom,10000,pr,2.41510987710036266377199366027e-10
f2_quad10d,0.5,2.0,100,alt_mom,10000,suffix,1.12229662890736898532624941601e-369
f2_quad10d,0.5,2.0,100,alt_mom,10000,best,4.27763068466716378220414304923e-372
f2_quad10d,0.5,2.0,1000,alt_mom,100,last,2.05137211219249475084517304815
f2_quad10d,0.5,2.0,1000,alt_mom,100,cesaro,8.75289631878608031364326833338
f2_quad10d,0.5,2.0,1000,alt_mom,100,pr,4.42990299059120612706231101924
f2_quad10d,0.5,2.0,1000,alt_mom,100,suffix,2.22043990932303853695811024277
f2_quad10d,0.5,2.0,1000,alt_mom,100,best,2.05137211219249475084517304815
f2_quad10d,0.5,2.0,1000,alt_mom,1000,last,0.000161350442060985724226810719217
f2_quad10d,0.5,2.0,1000,alt_mom,1000,cesaro,0.204574145839545582041228316207
f2_quad10d,0.5,2.0,1000,alt_mom,1000,pr,0.0135438354001874568391318101674
f2_quad10d,0.5,2.0,1000,alt_mom,1000,suffix,0.000182337397565881056905296392991
f2_quad10d,0.5,2.0,1000,alt_mom,1000,best,0.000161350442060985724226810719217
f2_quad10d,0.5,2.0,1000,alt_mom,10000,last,5.59813874353607690424242840685e-36
f2_quad10d,0.5,2.0,1000,alt_mom,10000,cesaro,0.00206087441822205940163110211679
f2_quad10d,0.5,2.0,1000,alt_mom,10000,pr,0.00000149617607573563638522329527639
f2_quad10d,0.5,2.0,1000,alt_mom,10000,suffix,8.45124883562011962955263629699e-36
f2_quad10d,0.5,2.0,1000,alt_mom,10000,best,5.59813874353607690424242840685e-36
f2_quad10d,0.5,2.0,10000,alt_mom,100,last,30.4639456886582856156386302263
f2_quad10d,0.5,2.0,10000,alt_mom,100,cesaro,81.5061286033106803853194592216
f2_quad10d,0.5,2.0,10000,alt_mom,100,pr,50.0132780453926981105468163472
f2_quad10d,0.5,2.0,10000,alt_mom,100,suffix,32.1359220237093409493385261595
f2_quad10d,0.5,2.0,10000,alt_mom,100,best,30.4639456886582856156386302263
f2_quad10d,0.5,2.0,10000,alt_mom,1000,last,1.58622401752060898838731791649
f2_quad10d,0.5,2.0,10000,alt_mom,1000,cesaro,6.81682415672865825149751935664
f2_quad10d,0.5,2.0,10000,alt_mom,1000,pr,3.53821028205828497018975334939
f2_quad10d,0.5,2.0,10000,alt_mom,1000,suffix,1.63588852400131591638000115163
f2_quad10d,0.5,2.0,10000,alt_mom,1000,best,1.58622401752060898838731791649
f2_quad10d,0.5,2.0,10000,alt_mom,10000,last,0.000167063648694570487436176013988
f2_quad10d,0.5,2.0,10000,alt_mom,10000,cesaro,0.150781642559664623101754597114
f2_quad10d,0.5,2.0,10000,alt_mom,10000,pr,0.00972798198614795091301481440955
f2_quad10d,0.5,2.0,10000,alt_mom,10000,suffix,0.000173839645160020564944138825044
f2_quad10d,0.5,2.0,10000,alt_mom,10000,best,0.000167063648694570487436176013988
f2_quad10d,0.5,2.5,10,alt_mom,100,last,1.72258489918513271737931200657e-29
f2_quad10d,0.5,2.5,10,alt_mom,100,cesaro,0.00359863956319031328023483947688
f2_quad10d,0.5,2.5,10,alt_mom,100,pr,0.00000267043381818001114020495326204
f2_quad10d,0.5,2.5,10,alt_mom,100,suffix,1.17720605287384231014245711254e-28
f2_quad10d,0.5,2.5,10,alt_mom,100,best,1.72258489918513271737931200657e-29
f2_quad10d,0.5,2.5,10,alt_mom,1000,last,2.12957796647707541518222154405e-300
f2_quad10d,0.5,2.5,10,alt_mom,1000,cesaro,0.0000366364127222471635489241673481
f2_quad10d,0.5,2.5,10,alt_mom,1000,pr,2.8172235641483904840721162343e-10
f2_quad10d,0.5,2.5,10,alt_mom,1000,suffix,2.76986480315909341345189705943e-294
f2_quad10d,0.5,2.5,10,alt_mom,1000,best,2.11369182518621114656438444995e-300
f2_quad10d,0.5,2.5,10,alt_mom,10000,last,1.27193143244818073294572821413e-3009
f2_quad10d,0.5,2.5,10,alt_mom,10000,cesaro,0.00000036702381340812404234214679329
f2_quad10d,0.5,2.5,10,alt_mom,10000,pr,2.83246371677322860482074471395e-14
f2_quad10d,0.5,2.5,10,alt_mom,10000,suffix,6.20440356507980492980594433749e-2984
f2_quad10d,0.5,2.5,10,alt_mom,10000,best,1.27193143244818073294572821413e-3009
f2_quad10d,0.5,2.5,100,alt_mom,100,last,0.0000107240392663335052169530086188
f2_quad10d,0.5,2.5,100,alt_mom,100,cesaro,0.194379573960799967806159955754
f2_quad10d,0.5,2.5,100,alt_mom,100,pr,0.00919152442742142645823234823683
f2_quad10d,0.5,2.5,100,alt_mom,100,suffix,0.0000179731051517922659487061857857
f2_quad10d,0.5,2.5,100,alt_mom,100,best,0.0000107240392663335052169530086188
f2_quad10d,0.5,2.5,100,alt_mom,1000,last,3.09066106053894096833633849273e-48
f2_quad10d,0.5,2.5,100,alt_mom,1000,cesaro,0.00198068671809726727710870101323
f2_quad10d,0.5,2.5,100,alt_mom,1000,pr,0.000000985187762639268383657941616812
f2_quad10d,0.5,2.5,100,alt_mom,1000,suffix,1.9932785383874130136822362137e-47
f2_quad10d,0.5,2.5,100,alt_mom,1000,best,3.09066106053894096833633849273e-48
f2_quad10d,0.5,2.5,100,alt_mom,10000,last,1.27308575985375012521090541305e-473
f2_quad10d,0.5,2.5,100,alt_mom,10000,cesaro,0.0000198425320173730043147089791881
f2_quad10d,0.5,2.5,100,alt_mom,10000,pr,9.90517269341475703917525946244e-11
f2_quad10d,0.5,2.5,100,alt_mom,10000,suffix,2.14979775956672405944128600742e-470
f2_quad10d,0.5,2.5,100,alt_mom,10000,best,1.27308575985375012521090541305e-473
f2_quad10d,0.5,2.5,1000,alt_mom,100,last,1.34800469279343563959365801456
f2_quad10d,0.5,2.5,1000,alt_mom,100,cesaro,6.61937774271561588130417010241
f2_quad10d,0.5,2.5,1000,alt_mom,100,pr,3.21705048034075696527650892644
f2_quad10d,0.5,2.5,1000,alt_mom,100,suffix,1.48187716025049084202948515835
f2_quad10d,0.5,2.5,1000,alt_mom,100,best,1.34800469279343563959365801456
f2_quad10d,0.5,2.5,1000,alt_mom,1000,last,0.0000212559688450089488003237513237
f2_quad10d,0.5,2.5,1000,alt_mom,1000,cesaro,0.131399142108121322301913985405
f2_quad10d,0.5,2.5,1000,alt_mom,1000,pr,0.00585151466554491065365231587669
f2_quad10d,0.5,2.5,1000,alt_mom,1000,suffix,0.0000247751076051777986625459974693
f2_quad10d,0.5,2.5,1000,alt_mom,1000,best,0.0000212559688450089488003237513237
f2_quad10d,0.5,2.5,1000,alt_mom,10000,last,8.77913514809718742956615259391e-45
f2_quad10d,0.5,2.5,1000,alt_mom,10000,cesaro,0.00131895962766211801837127013947
f2_quad10d,0.5,2.5,1000,alt_mom,10000,pr,0.00000061260186595039785794560488193
f2_quad10d,0.5,2.5,1000,alt_mom,10000,suffix,1.4764859254350547897995985909e-44
f2_quad10d,0.5,2.5,1000,alt_mom,10000,best,8.77913514809718742956615259391e-45
f2_quad10d,0.5,2.5,10000,alt_mom,100,last,23.2662197417848721419550233327
f2_quad10d,0.5,2.5,10000,alt_mom,100,cesaro,65.5535195664490319999407027621
f2_quad10d,0.5,2.5,10000,alt_mom,100,pr,40.2214521468137015410809474731
f2_quad10d,0.5,2.5,10000,alt_mom,100,suffix,24.6692113390697090387867165836
f2_quad10d,0.5,2.5,10000,alt_mom,100,best,23.2662197417848721419550233327
f2_quad10d,0.5,2.5,10000,alt_mom,1000,last,0.960970686275074812794014640891
f2_quad10d,0.5,2.5,10000,alt_mom,1000,cesaro,5.20204275152911881998576931523
f2_quad10d,0.5,2.5,10000,alt_mom,1000,pr,2.5466097129746417497736325101
f2_quad10d,0.5,2.5,10000,alt_mom,1000,suffix,0.99720370294965480872290288137
f2_quad10d,0.5,2.5,10000,alt_mom,1000,best,0.960970686275074812794014640891
f2_quad10d,0.5,2.5,10000,alt_mom,10000,last,0.0000225527094881689001370349033786
f2_quad10d,0.5,2.5,10000,alt_mom,10000,cesaro,0.0969583383773940954620722163307
f2_quad10d,0.5,2.5,10000,alt_mom,10000,pr,0.00428964734008706655257065008201
f2_quad10d,0.5,2.5,10000,alt_mom,10000,suffix,0.0000237029865304763415598741671263
f2_quad10d,0.5,2.5,10000,alt_mom,10000,best,0.0000225527094881689001370349033786
f2_quad10d,0.5,2.9,10,alt_mom,100,last,3.05905753672011938009575575086e-29
f2_quad10d,0.5,2.9,10,alt_mom,100,cesaro,0.00267437541854214861599191990401
f2_quad10d,0.5,2.9,10,alt_mom,100,pr,0.00000156666737134656564512521571184
f2_quad10d,0.5,2.9,10,alt_mom,100,suffix,1.13020974696298021932190327579e-28
f2_quad10d,0.5,2.9,10,alt_mom,100,best,3.05905753672011938009575575086e-29
f2_quad10d,0.5,2.9,10,alt_mom,1000,last,3.73262805630908235881629265208e-300
f2_quad10d,0.5,2.9,10,alt_mom,1000,cesaro,0.0000272268227721813063265750738896
f2_quad10d,0.5,2.9,10,alt_mom,1000,pr,1.6527847294668566253923057481e-10
f2_quad10d,0.5,2.9,10,alt_mom,1000,suffix,2.2768049349098469446649056621e-294
f2_quad10d,0.5,2.9,10,alt_mom,1000,best,3.73262805630908235881629265208e-300
f2_quad10d,0.5,2.9,10,alt_mom,10000,last,1.1103105619364137394765904116e-3009
f2_quad10d,0.5,2.9,10,alt_mom,10000,cesaro,0.000000272758482021495291932006185567
f2_quad10d,0.5,2.9,10,alt_mom,10000,pr,1.66172569242543207924783545515e-14
f2_quad10d,0.5,2.9,10,alt_mom,10000,suffix,6.89630728212121034623744715023e-2984
f2_quad10d,0.5,2.9,10,alt_mom,10000,best,1.1103105619364137394765904116e-3009
f2_quad10d,0.5,2.9,100,alt_mom,100,last,0.00000157615237580127780336581165695
f2_quad10d,0.5,2.9,100,alt_mom,100,cesaro,0.144538969027782206155234821832
f2_quad10d,0.5,2.9,100,alt_mom,100,pr,0.0051299801053045129683381618517
f2_quad10d,0.5,2.9,100,alt_mom,100,suffix,0.0000029049422015650906826298943103
f2_quad10d,0.5,2.9,100,alt_mom,100,best,0.00000157615237580127780336581165695
f2_quad10d,0.5,2.9,100,alt_mom,1000,last,1.16878802332472168122562698809e-56
f2_quad10d,0.5,2.9,100,alt_mom,1000,cesaro,0.00147197288800332000478081188028
f2_quad10d,0.5,2.9,100,alt_mom,1000,pr,0.00000054473934927693942252171670519
f2_quad10d,0.5,2.9,100,alt_mom,1000,suffix,1.10069383562448931145944459612e-55
f2_quad10d,0.5,2.9,100,alt_mom,1000,best,1.16878802332472168122562698809e-56
f2_quad10d,0.5,2.9,100,alt_mom,10000,last,5.91459196650699781558529067304e-558
f2_quad10d,0.5,2.9,100,alt_mom,10000,cesaro,0.0000147462336633271444189485489497
f2_quad10d,0.5,2.9,100,alt_mom,10000,pr,5.47686190603053743984630236026e-11
f2_quad10d,0.5,2.9,100,alt_mom,10000,suffix,4.99319921361831393054986041753e-554
f2_quad10d,0.5,2.9,100,alt_mom,10000,best,5.91459196650699781558529067304e-558
f2_quad10d,0.5,2.9,1000,alt_mom,100,last,0.972380345308955731151906047688
f2_quad10d,0.5,2.9,1000,alt_mom,100,cesaro,5.4628287741181136611243511369
f2_quad10d,0.5,2.9,1000,alt_mom,100,pr,2.56063022343071186288637141118
f2_quad10d,0.5,2.9,1000,alt_mom,100,suffix,1.08286429928595797716362733757
f2_quad10d,0.5,2.9,1000,alt_mom,100,best,0.972380345308955731151906047688
f2_quad10d,0.5,2.9,1000,alt_mom,1000,last,0.000004185591442743318911085197956
f2_quad10d,0.5,2.9,1000,alt_mom,1000,cesaro,0.0977589278452761503997905825801
f2_quad10d,0.5,2.9,1000,alt_mom,1000,pr,0.00329674246275963066885394814925
f2_quad10d,0.5,2.9,1000,alt_mom,1000,suffix,0.00000500246681206861545456191998422
f2_quad10d,0.5,2.9,1000,alt_mom,1000,best,0.000004185591442743318911085197956
f2_quad10d,0.5,2.9,1000,alt_mom,10000,last,7.58910564100538801531208103594e-52
f2_quad10d,0.5,2.9,1000,alt_mom,10000,cesaro,0.000980201863601455186654621715316
f2_quad10d,0.5,2.9,1000,alt_mom,10000,pr,0.000000338232590533862090018027936494
f2_quad10d,0.5,2.9,1000,alt_mom,10000,suffix,1.39355431809128661258637722528e-51
f2_quad10d,0.5,2.9,1000,alt_mom,10000,best,7.58910564100538801531208103594e-52
f2_quad10d,0.5,2.9,10000,alt_mom,100,last,19.2398397277413926593081560756
f2_quad10d,0.5,2.9,10000,alt_mom,100,cesaro,56.5848465026471096345828797795
f2_quad10d,0.5,2.9,10000,alt_mom,100,pr,34.4453557699100708001671949451
f2_quad10d,0.5,2.9,10000,alt_mom,100,suffix,20.4422696615616866152383330568
f2_quad10d,0.5,2.9,10000,alt_mom,100,best,19.2398397277413926593081560756
f2_quad10d,0.5,2.9,10000,alt_mom,1000,last,0.653516604875447361780556525097
f2_quad10d,0.5,2.9,10000,alt_mom,1000,cesaro,4.2978590069180489057568193577
f2_quad10d,0.5,2.9,10000,alt_mom,1000,pr,1.98836971566102240567234908204
f2_quad10d,0.5,2.9,10000,alt_mom,1000,suffix,0.681133074442083126764363664725
f2_quad10d,0.5,2.9,10000,alt_mom,1000,best,0.653516604875447361780556525097
f2_quad10d,0.5,2.9,10000,alt_mom,10000,last,0.0000045422273258604627226650148689
f2_quad10d,0.5,2.9,10000,alt_mom,10000,cesaro,0.0721653116880261967539780432229
f2_quad10d,0.5,2.9,10000,alt_mom,10000,pr,0.00243671293721828482876476612397
f2_quad10d,0.5,2.9,10000,alt_mom,10000,suffix,0.00000481226718033556129557252959913
f2_quad10d,0.5,2.9,10000,alt_mom,10000,best,0.0000045422273258604627226650148689
f2_quad10d,0.7,0.5,10,alt_mom,100,last,2.66627153410021051599401746774e-14
f2_quad10d,0.7,0.5,10,alt_mom,100,cesaro,0.105118982170382858234143800829
f2_quad10d,0.7,0.5,10,alt_mom,100,pr,0.00058061551932257249992410016449
f2_quad10d,0.7,0.5,10,alt_mom,100,suffix,1.10780791493888788079130963934e-13
f2_quad10d,0.7,0.5,10,alt_mom,100,best,2.66627153410021051599401746774e-14
f2_quad10d,0.7,0.5,10,alt_mom,1000,last,1.54930538400053546575006084616e-153
f2_quad10d,0.7,0.5,10,alt_mom,1000,cesaro,0.00107017731580100086298233852751
f2_quad10d,0.7,0.5,10,alt_mom,1000,pr,0.0000000612531055945610374609715879799
f2_quad10d,0.7,0.5,10,alt_mom,1000,suffix,3.0764684587898186585630925714e-151
f2_quad10d,0.7,0.5,10,alt_mom,1000,best,1.54930538400053546575006084616e-153
f2_quad10d,0.7,0.5,10,alt_mom,10000,last,7.92219245791645107371175819093e-1548
f2_quad10d,0.7,0.5,10,alt_mom,10000,cesaro,0.0000107210430902707016140618333617
f2_quad10d,0.7,0.5,10,alt_mom,10000,pr,6.15844625695225267977086967691e-12
f2_quad10d,0.7,0.5,10,alt_mom,10000,suffix,1.93784769429966943499489198571e-1535
f2_quad10d,0.7,0.5,10,alt_mom,10000,best,7.92219245791645107371175819093e-1548
f2_quad10d,0.7,0.5,100,alt_mom,100,last,0.102351810792731403464814329356
f2_quad10d,0.7,0.5,100,alt_mom,100,cesaro,5.15113477980129118893946734655
f2_quad10d,0.7,0.5,100,alt_mom,100,pr,1.29930857302518281705339874299
f2_quad10d,0.7,0.5,100,alt_mom,100,suffix,0.133150518933305485150954103776
f2_quad10d,0.7,0.5,100,alt_mom,100,best,0.102351810792731403464814329356
f2_quad10d,0.7,0.5,100,alt_mom,1000,last,3.20096547759985100837251678929e-16
f2_quad10d,0.7,0.5,100,alt_mom,1000,cesaro,0.0564443801146308882599449214489
f2_quad10d,0.7,0.5,100,alt_mom,1000,pr,0.000216423157986264624833502124511
f2_quad10d,0.7,0.5,100,alt_mom,1000,suffix,5.55174365392826277812729917263e-16
f2_quad10d,0.7,0.5,100,alt_mom,1000,best,3.20096547759985100837251678929e-16
f2_quad10d,0.7,0.5,100,alt_mom,10000,last,2.58101827464066941735034708915e-153
f2_quad10d,0.7,0.5,100,alt_mom,10000,cesaro,0.000565460156364664024529009132679
f2_quad10d,0.7,0.5,100,alt_mom,10000,pr,0.0000000217593949326089191306127372182
f2_quad10d,0.7,0.5,100,alt_mom,10000,suffix,1.8809630602321223709229542725e-152
f2_quad10d,0.7,0.5,100,alt_mom,10000,best,2.58101827464066941735034708915e-153
f2_quad10d,0.7,0.5,1000,alt_mom,100,last,24.0492372857064803411149957455
f2_quad10d,0.7,0.5,1000,alt_mom,100,cesaro,79.7889211593205478529645629408
f2_quad10d,0.7,0.5,1000,alt_mom,100,pr,46.8056425919497481849770715163
f2_quad10d,0.7,0.5,1000,alt_mom,100,suffix,25.6829243517374887012861124125
f2_quad10d,0.7,0.5,1000,alt_mom,100,best,24.0492372857064803411149957455
f2_quad10d,0.7,0.5,1000,alt_mom,1000,last,0.0430401454077493170940924487612
f2_quad10d,0.7,0.5,1000,alt_mom,1000,cesaro,3.43777170285031026863893972833
f2_quad10d,0.7,0.5,1000,alt_mom,1000,pr,0.713795660068647194141725348201
f2_quad10d,0.7,0.5,1000,alt_mom,1000,suffix,0.0469001288255859063942042403618
f2_quad10d,0.7,0.5,1000,alt_mom,1000,best,0.0430401454077493170940924487612
f2_quad10d,0.7,0.5,1000,alt_mom,10000,last,1.43516611622392619937896706452e-15
f2_quad10d,0.7,0.5,1000,alt_mom,10000,cesaro,0.036465661680567182733886572053
f2_quad10d,0.7,0.5,1000,alt_mom,10000,pr,0.000110235762033835304364436219326
f2_quad10d,0.7,0.5,1000,alt_mom,10000,suffix,1.69791884984996785018614121532e-15
f2_quad10d,0.7,0.5,1000,alt_mom,10000,best,1.43516611622392619937896706452e-15
f2_quad10d,0.7,0.5,10000,alt_mom,100,last,230.801898553874446353039013491
f2_quad10d,0.7,0.5,10000,alt_mom,100,cesaro,652.753057599759309889134822308
f2_quad10d,0.7,0.5,10000,alt_mom,100,pr,390.816517080712970725517051439
f2_quad10d,0.7,0.5,10000,alt_mom,100,suffix,239.98396314945078445117126469
f2_quad10d,0.7,0.5,10000,alt_mom,100,best,230.801898553874446353039013491
f2_quad10d,0.7,0.5,10000,alt_mom,1000,last,18.6366777208434790478737010038
f2_quad10d,0.7,0.5,10000,alt_mom,1000,cesaro,59.8444378057540000467940507226
f2_quad10d,0.7,0.5,10000,alt_mom,1000,pr,32.0491238547208591796636951849
f2_quad10d,0.7,0.5,10000,alt_mom,1000,suffix,18.9286050468045885102006366053
f2_quad10d,0.7,0.5,10000,alt_mom,1000,best,18.6366777208434790478737010038
f2_quad10d,0.7,0.5,10000,alt_mom,10000,last,0.0219785177361424509172865680163
f2_quad10d,0.7,0.5,10000,alt_mom,10000,cesaro,2.49006672496082016744665766026
f2_quad10d,0.7,0.5,10000,alt_mom,10000,pr,0.410697973372683572013223309952
f2_quad10d,0.7,0.5,10000,alt_mom,10000,suffix,0.0224718859905894707118415147628
f2_quad10d,0.7,0.5,10000,alt_mom,10000,best,0.0219785177361424509172865680163
f2_quad10d,0.7,1.0,10,alt_mom,100,last,2.03836846882975677901097297923e-14
f2_quad10d,0.7,1.0,10,alt_mom,100,cesaro,0.0262797460927253064366111149874
f2_quad10d,0.7,1.0,10,alt_mom,100,pr,0.0000435345775059396297924392919822
f2_quad10d,0.7,1.0,10,alt_mom,100,suffix,2.15962277769527604473964714792e-14
f2_quad10d,0.7,1.0,10,alt_mom,100,best,1.23776622685677376610378751751e-14
f2_quad10d,0.7,1.0,10,alt_mom,1000,last,4.56079800844196889608851966901e-154
f2_quad10d,0.7,1.0,10,alt_mom,1000,cesaro,0.000267544328950250215745584631877
f2_quad10d,0.7,1.0,10,alt_mom,1000,pr,0.00000000459275605419275968644264389696
f2_quad10d,0.7,1.0,10,alt_mom,1000,suffix,8.19219805404076631781217315938e-152
f2_quad10d,0.7,1.0,10,alt_mom,1000,best,4.56079800844196889608851966901e-154
f2_quad10d,0.7,1.0,10,alt_mom,10000,last,5.71098651416667423563441589035e-1548
f2_quad10d,0.7,1.0,10,alt_mom,10000,cesaro,0.00000268026077256767540351545834043
f2_quad10d,0.7,1.0,10,alt_mom,10000,pr,4.61760119042024446233241213862e-13
f2_quad10d,0.7,1.0,10,alt_mom,10000,suffix,1.60131012977072934551329048791e-1536
f2_quad10d,0.7,1.0,10,alt_mom,10000,best,5.39168518003190132964821130468e-1548
f2_quad10d,0.7,1.0,100,alt_mom,100,last,0.000425386424597583252457551763996
f2_quad10d,0.7,1.0,100,alt_mom,100,cesaro,1.38194397766836731050449067
f2_quad10d,0.7,1.0,100,alt_mom,100,pr,0.125423380979466709469663842416
f2_quad10d,0.7,1.0,100,alt_mom,100,suffix,0.000636345737841508162824675197536
f2_quad10d,0.7,1.0,100,alt_mom,100,best,0.000425386424597583252457551763996
f2_quad10d,0.7,1.0,100,alt_mom,1000,last,2.68614009231995850857287898882e-33
f2_quad10d,0.7,1.0,100,alt_mom,1000,cesaro,0.0141110950500682763456219377412
f2_quad10d,0.7,1.0,100,alt_mom,1000,pr,0.0000136936465679866714529222601093
f2_quad10d,0.7,1.0,100,alt_mom,1000,suffix,9.16782897315103669295572456602e-33
f2_quad10d,0.7,1.0,100,alt_mom,1000,best,2.68614009231995850857287898882e-33
f2_quad10d,0.7,1.0,100,alt_mom,10000,last,1.47683315013985004918490253845e-324
f2_quad10d,0.7,1.0,100,alt_mom,10000,cesaro,0.00014136503909116600613225228317
f2_quad10d,0.7,1.0,100,alt_mom,10000,pr,0.00000000137677242046863386924754268128
f2_quad10d,0.7,1.0,100,alt_mom,10000,suffix,1.68147152938256798404284473859e-322
f2_quad10d,0.7,1.0,100,alt_mom,10000,best,1.47683315013985004918490253845e-324
f2_quad10d,0.7,1.0,1000,alt_mom,100,last,9.11178069313205843845244143355
f2_quad10d,0.7,1.0,1000,alt_mom,100,cesaro,35.8412245474680404604803025348
f2_quad10d,0.7,1.0,1000,alt_mom,100,pr,19.1249590991698728203366163972
f2_quad10d,0.7,1.0,1000,alt_mom,100,suffix,9.78643851343333986136074724904
f2_quad10d,0.7,1.0,1000,alt_mom,100,best,9.11178069313205843845244143355
f2_quad10d,0.7,1.0,1000,alt_mom,1000,last,0.000622300178289282841024926701716
f2_quad10d,0.7,1.0,1000,alt_mom,1000,cesaro,0.906077405418603832134689781873
f2_quad10d,0.7,1.0,1000,alt_mom,1000,pr,0.0635919458921746230860209323971
f2_quad10d,0.7,1.0,1000,alt_mom,1000,suffix,0.000691330861432845871639088395256
f2_quad10d,0.7,1.0,1000,alt_mom,1000,best,0.000622300178289282841024926701716
f2_quad10d,0.7,1.0,1000,alt_mom,10000,last,2.98031888693708956411840003964e-30
f2_quad10d,0.7,1.0,1000,alt_mom,10000,cesaro,0.00911641546808121060016616625794
f2_quad10d,0.7,1.0,1000,alt_mom,10000,pr,0.00000689279154377838088123640400983
f2_quad10d,0.7,1.0,1000,alt_mom,10000,suffix,4.19811307552307730745789966167e-30
f2_quad10d,0.7,1.0,1000,alt_mom,10000,best,2.98031888693708956411840003964e-30
f2_quad10d,0.7,1.0,10000,alt_mom,100,last,126.838752943666386342275996497
f2_quad10d,0.7,1.0,10000,alt_mom,100,cesaro,319.409736658941605561202366657
f2_quad10d,0.7,1.0,10000,alt_mom,100,pr,200.559615826731643278090206471
f2_quad10d,0.7,1.0,10000,alt_mom,100,suffix,133.235580824017103347540705749
f2_quad10d,0.7,1.0,10000,alt_mom,100,best,126.838752943666386342275996497
f2_quad10d,0.7,1.0,10000,alt_mom,1000,last,7.30009837379705092896965287272
f2_quad10d,0.7,1.0,10000,alt_mom,1000,cesaro,27.5773697853726780108988552879
f2_quad10d,0.7,1.0,10000,alt_mom,1000,pr,14.7446587915001808217812866168
f2_quad10d,0.7,1.0,10000,alt_mom,1000,suffix,7.50363972898629836874129363387
f2_quad10d,0.7,1.0,10000,alt_mom,1000,best,7.30009837379705092896965287272
f2_quad10d,0.7,1.0,10000,alt_mom,10000,last,0.000633679730261723502586496871484
f2_quad10d,0.7,1.0,10000,alt_mom,10000,cesaro,0.644608306229663398070588677762
f2_quad10d,0.7,1.0,10000,alt_mom,10000,pr,0.035756462671389837663134521038
f2_quad10d,0.7,1.0,10000,alt_mom,10000,suffix,0.000655045204034082404393919815531
f2_quad10d,0.7,1.0,10000,alt_mom,10000,best,0.000633679730261723502586496871484
f2_quad10d,0.7,1.5,10,alt_mom,100,last,1.39743756331132080718857331184e-14
f2_quad10d,0.7,1.5,10,alt_mom,100,cesaro,0.0116798868937367034325725928934
f2_quad10d,0.7,1.5,10,alt_mom,100,pr,0.0000104034551931835488257639367689
f2_quad10d,0.7,1.5,10,alt_mom,100,suffix,7.86387915956173414689817862206e-15
f2_quad10d,0.7,1.5,10,alt_mom,100,best,1.04392243970363461322560465413e-14
f2_quad10d,0.7,1.5,10,alt_mom,1000,last,4.68135824652464338006540418859e-154
f2_quad10d,0.7,1.5,10,alt_mom,1000,cesaro,0.000118908590644555651442482058612
f2_quad10d,0.7,1.5,10,alt_mom,1000,pr,0.00000000109753219047340596372587404668
f2_quad10d,0.7,1.5,10,alt_mom,1000,suffix,5.2475838066795814060177796575e-152
f2_quad10d,0.7,1.5,10,alt_mom,1000,best,4.68135824652464338006540418859e-154
f2_quad10d,0.7,1.5,10,alt_mom,10000,last,3.27477221305005034841538254655e-1548
f2_quad10d,0.7,1.5,10,alt_mom,10000,cesaro,0.00000119122701003007795711798148464
f2_quad10d,0.7,1.5,10,alt_mom,10000,pr,1.10346943958148085945758303367e-13
f2_quad10d,0.7,1.5,10,alt_mom,10000,suffix,2.43262207173509850163186180428e-1536
f2_quad10d,0.7,1.5,10,alt_mom,10000,best,3.23890631979071974952684976406e-1548
f2_quad10d,0.7,1.5,100,alt_mom,100,last,0.0000043444617739383352368087765407
f2_quad10d,0.7,1.5,100,alt_mom,100,cesaro,0.615937012351091451697780860837
f2_quad10d,0.7,1.5,100,alt_mom,100,pr,0.025900128679086304848490705081
f2_quad10d,0.7,1.5,100,alt_mom,100,suffix,0.00000770043295248978110965600190831
f2_quad10d,0.7,1.5,100,alt_mom,100,best,0.0000043444617739383352368087765407
f2_quad10d,0.7,1.5,100,alt_mom,1000,last,3.43908997425731026383360196892e-53
f2_quad10d,0.7,1.5,100,alt_mom,1000,cesaro,0.00627159780003034506819138436827
f2_quad10d,0.7,1.5,100,alt_mom,1000,pr,0.0000027403323766747970109096332812
f2_quad10d,0.7,1.5,100,alt_mom,1000,suffix,2.78047992417188151873066989087e-52
f2_quad10d,0.7,1.5,100,alt_mom,1000,best,3.43908997425731026383360196892e-53
f2_quad10d,0.7,1.5,100,alt_mom,10000,last,3.32970189338577407540243009369e-524
f2_quad10d,0.7,1.5,100,alt_mom,10000,cesaro,0.000062828906262740447169889903631
f2_quad10d,0.7,1.5,100,alt_mom,10000,pr,2.75515657600167354961851337553e-10
f2_quad10d,0.7,1.5,100,alt_mom,10000,suffix,1.47075369559552346134613275717e-520
f2_quad10d,0.7,1.5,100,alt_mom,10000,best,3.32970189338577407540243009369e-524
f2_quad10d,0.7,1.5,1000,alt_mom,100,last,4.41000721373742347091900903726
f2_quad10d,0.7,1.5,1000,alt_mom,100,cesaro,21.6505930955581528837266157659
f2_quad10d,0.7,1.5,1000,alt_mom,100,pr,10.8237429504929336856059269108
f2_quad10d,0.7,1.5,1000,alt_mom,100,suffix,4.87230569922147121502776343713
f2_quad10d,0.7,1.5,1000,alt_mom,100,best,4.41000721373742347091900903726
f2_quad10d,0.7,1.5,1000,alt_mom,1000,last,0.0000201114483091445871772095904023
f2_quad10d,0.7,1.5,1000,alt_mom,1000,cesaro,0.404188704657921676452122133816
f2_quad10d,0.7,1.5,1000,alt_mom,1000,pr,0.0133142067642366046582466340585
